idx,prompt,model,set,premise,hypothesis,genre,label_true,predicted_label,raw_response,prompt_tokens,completion_tokens,total_tokens,cost_usd
341,P2_zero_shot_def,llama_3.3_70b,matched,The company later told us that it had discontinued the program because of its adverse effect on employee morale.,The company later told us that it had enhanced the program due to high morale.,government,contradiction,contradiction,contradiction,130.0,4.0,134.0,0.0
342,P2_zero_shot_def,llama_3.3_70b,matched,The agency also receives a percentage of money from the Interest On Lawyers' Trust Accounts.,They do not receive any funding from the account.,government,contradiction,contradiction,contradiction,121.0,4.0,125.0,0.0
343,P2_zero_shot_def,llama_3.3_70b,matched,Leather Wares,The wares are made of cotton and coarse fabric.,travel,contradiction,contradiction,contradiction,109.0,4.0,113.0,0.0
344,P2_zero_shot_def,llama_3.3_70b,matched,and when they get out they should have uh i don't know you know some reasonable amount of money,We should give them money for when they get out.,telephone,neutral,entailment,entailment,126.0,4.0,130.0,0.0
345,P2_zero_shot_def,llama_3.3_70b,matched,All were prominent nationally known organizations.,The only identified organizations were well-known.,government,entailment,entailment,entailment,109.0,4.0,113.0,0.0
346,P2_zero_shot_def,llama_3.3_70b,matched,"A lack of sleep can always be remedied later, a Madrile??o might tell you, as he tops off a late night with early-morning chocolate con curros (a fried-dough and chocolate snack ideal for absorbing alcohol) on the way home for a shower and then continues on to work.",The citizens of Madrid are eager to party creating a city that is also active at night.,travel,neutral,entailment,entailment,175.0,4.0,179.0,0.0
347,P2_zero_shot_def,llama_3.3_70b,matched,This doesn't look good.,This looks really bad.,slate,entailment,neutral,Neutral.,105.0,3.0,108.0,0.0
348,P2_zero_shot_def,llama_3.3_70b,matched,that's neat just supervised more or less than anything and security i guess for them,There was no supervision.,telephone,contradiction,contradiction,contradiction,116.0,4.0,120.0,0.0
349,P2_zero_shot_def,llama_3.3_70b,matched,"Here you'll find many clothing stores for all ages and a large branch of Dunnes Stores, an Irish clothes- and food-shop chain.",The clothing stores here only cater to adults.,travel,contradiction,contradiction,contradiction,131.0,4.0,135.0,0.0
350,P2_zero_shot_def,llama_3.3_70b,matched,'Can I get a drink?',Can you make me an espresso?,fiction,neutral,neutral,Neutral.,109.0,3.0,112.0,0.0
351,P2_zero_shot_def,llama_3.3_70b,matched,well i i'm doing computer science computer engineering,I am currently majoring in Biology at school.,telephone,contradiction,contradiction,contradiction,114.0,4.0,118.0,0.0
352,P2_zero_shot_def,llama_3.3_70b,matched,Views from  Implementation Research in Education.,Views on using research in education ,government,entailment,entailment,entailment,109.0,4.0,113.0,0.0
353,P2_zero_shot_def,llama_3.3_70b,matched,isn't it i can remember i've only been here eight years but i can remember coming to work from i used to live in Wylie and i could see downtown Dallas,Downtown Dallas was a short drive from where I lived in Wylie.,telephone,entailment,entailment,entailment,143.0,4.0,147.0,0.0
354,P2_zero_shot_def,llama_3.3_70b,matched,just look what we did to Iraq,Remember what happened in Iraq?,telephone,entailment,entailment,entailment,108.0,4.0,112.0,0.0
355,P2_zero_shot_def,llama_3.3_70b,matched,"We shouldn't have been here as soon as this even, if it hadn't been for the fact that there was a smart doctor on the spot, who gave us the tip through the Coroner. ",The doctor and the Coroner decided not to give us the tip.,fiction,contradiction,contradiction,contradiction,149.0,4.0,153.0,0.0
356,P2_zero_shot_def,llama_3.3_70b,matched,"Guangzhou, with a population of more than 5 million, straddles the Pearl River China's fifth longest which links the city to the South China Sea.",Pearl River is the fifth longest river in China.,travel,entailment,entailment,entailment,137.0,4.0,141.0,0.0
357,P2_zero_shot_def,llama_3.3_70b,matched,The Congress also told LSC that it could not continue to fund its grantees presumptively and that it must begin to distribute its funds on a competitive basis.,Congress told LSC to give grantees funds presumptively and not do distribute funds on a competitive basis. ,government,contradiction,contradiction,contradiction,152.0,4.0,156.0,0.0
358,P2_zero_shot_def,llama_3.3_70b,matched,Gary Oldman turns himself into some sort of gigantic hominid-bat creature and flaps about in Dracula . The Vampire Master in John Carpenter's Vampires can fly down the road fast enough to catch a speeding car and can stick to the ceiling of a motel room.,Oldman was just a man in the production.,slate,contradiction,contradiction,contradiction,161.0,4.0,165.0,0.0
359,P2_zero_shot_def,llama_3.3_70b,matched,"Fruit, vegetables, electronics, and a little bit of everything else is on sale here.",Myriad things are available for purchase here.,travel,entailment,entailment,entailment,121.0,4.0,125.0,0.0
360,P2_zero_shot_def,llama_3.3_70b,matched,"Participants suggested the need for a new reporting model for auditing, a renewed focus on the quality of auditing, and building more effective working relationships with the audit committee.",Participants wanted a new auditing model and a focus on quality.,government,entailment,entailment,entailment,138.0,4.0,142.0,0.0
361,P2_zero_shot_def,llama_3.3_70b,matched,Then he sobered.,He was drunk.,fiction,contradiction,entailment,entailment,103.0,4.0,107.0,0.0
362,P2_zero_shot_def,llama_3.3_70b,matched,They drive it around the country in a dilapidated ice-cream truck trying to keep it cool.,They drove around a brand new ice cream truck to make sure they could keep it cold.,slate,contradiction,contradiction,contradiction,133.0,4.0,137.0,0.0
363,P2_zero_shot_def,llama_3.3_70b,matched,"Very often the emperor was only a minor, so that the Fujiwara patriarch acted as regent.",Sometimes the emperor was less than 18 years of age. ,travel,entailment,entailment,entailment,128.0,4.0,132.0,0.0
364,P2_zero_shot_def,llama_3.3_70b,matched,well the first thing for me is i wonder i see a couple of different ways of talking about what privacy is um if privacy is something that disturbs your private state i mean an invasion of privacy is something that disturbs your private state that's one thing and if privacy is something that comes into your private state and extracts information from it in other words finds something out about you that's another and the first kind of invasion of the first type of privacy seems invaded to me in very much everyday in this country but in the second type at least overtly uh where someone comes in and uh finds out information about you that should be private uh does not seem uh um obviously everyday,"Privacy is very simple, I can explain it to you in a few words, without long and hard to understand sentences.",telephone,contradiction,contradiction,contradiction,253.0,4.0,257.0,0.0
365,P2_zero_shot_def,llama_3.3_70b,matched,I take it Americans have a higher opinion of morality than you have even.,I feel that Americans value morality more than you do.,fiction,entailment,entailment,entailment,120.0,4.0,124.0,0.0
366,P2_zero_shot_def,llama_3.3_70b,matched,Supreme Court agreed Monday to hear a Washington case challenging the widespread practice of pooling client money held by lawyers and using the interest to pay for legal services for the poor.,The Supreme Court refused to hear a case about pooling client money.,government,contradiction,contradiction,contradiction,140.0,4.0,144.0,0.0
367,P2_zero_shot_def,llama_3.3_70b,matched,yeah i know because uh all i know is that when i came here in eighty seven they still had uh it was the last year to to put all your punch cards in,You don't have to use punch cards anymore.,telephone,neutral,entailment,entailment,139.0,4.0,143.0,0.0
368,P2_zero_shot_def,llama_3.3_70b,matched,"5 percent for educational lay programs relating to law and justice, and other public service programs such as the High School Mock Trial Competition and numerous publications.",Educational lay programs deal with law and justice.,government,entailment,entailment,entailment,133.0,4.0,137.0,0.0
369,P2_zero_shot_def,llama_3.3_70b,matched,yeah it's a U S territory and it's just we own it or,"I'm not sure if it's a U.S. territory, or if we own it.",telephone,contradiction,contradiction,contradiction,129.0,4.0,133.0,0.0
370,P2_zero_shot_def,llama_3.3_70b,matched,There is simply no historical precedent for a large empire calling it quits because it could not compete economically or technologically.,Empires are too large to fail and cannot quit just because they are struggling financially.,slate,neutral,entailment,entailment,134.0,4.0,138.0,0.0
371,P2_zero_shot_def,llama_3.3_70b,matched,Any subsequent alterations to the data can be readily detected.,Changes to the data can't be detected.,government,contradiction,contradiction,contradiction,114.0,4.0,118.0,0.0
372,P2_zero_shot_def,llama_3.3_70b,matched,The party's broad aims were to support capitalist policies and to continue close ties with Britain and the rest of the Commonwealth.,Maintaining ties with Britain was one of the goals of the party.,travel,entailment,entailment,Entailment,132.0,4.0,136.0,0.0
373,P2_zero_shot_def,llama_3.3_70b,matched,There were beads of perspiration on his brow.,The building sweat on his brow reflected the sunlight brightly.,fiction,neutral,neutral,neutral,115.0,2.0,117.0,0.0
374,P2_zero_shot_def,llama_3.3_70b,matched,"MC2000-2, was initially considered and recommended by the Commission under the market test rules.",MC2000-2 was recommended by the Finance Commission.,government,neutral,entailment,entailment,126.0,4.0,130.0,0.0
375,P2_zero_shot_def,llama_3.3_70b,matched,"In my Crossfire days, I was patronized even by Sam Donaldson.",I was never on Crossfire.,slate,contradiction,contradiction,contradiction,117.0,4.0,121.0,0.0
376,P2_zero_shot_def,llama_3.3_70b,matched,Miller claimed the First Amendment (right to freedom of speech and association) rather than taking the Fifth (right against self-incrimination).,The man did not plead the Fifth.,slate,entailment,entailment,entailment,129.0,4.0,133.0,0.0
377,P2_zero_shot_def,llama_3.3_70b,matched,But it just might be because he's afraid he'll lose his No.,He's definitely not afraid of losing his No.,slate,contradiction,contradiction,contradiction,119.0,4.0,123.0,0.0
378,P2_zero_shot_def,llama_3.3_70b,matched,because the cold weather was just simply trapped along the ground and couldn't get away,The weather stayed for much too long.,telephone,neutral,entailment,entailment,119.0,4.0,123.0,0.0
379,P2_zero_shot_def,llama_3.3_70b,matched,"(As the old saying goes, If you can't figure out who the fool is at the poker table, it's probably you. ","If you can't figure out who the fool playing is, it's probably you.",travel,entailment,entailment,entailment,139.0,4.0,143.0,0.0
380,P2_zero_shot_def,llama_3.3_70b,matched,"We're no nearer to finding Tuppence, and NEXT SUNDAY IS THE 29TH!""",The 29th will be next Sunday.,fiction,entailment,entailment,entailment,124.0,4.0,128.0,0.0
381,P2_zero_shot_def,llama_3.3_70b,matched,"'Don't worry,' he whispered.",He was very calm and said not to worry.,fiction,entailment,entailment,entailment,112.0,4.0,116.0,0.0
382,P2_zero_shot_def,llama_3.3_70b,matched,finding the latest thing out from my friends is usually the most uh time effective,It works best to find things out from my friends because then I don't pay for the paper.,telephone,neutral,neutral,Neutral.,130.0,3.0,133.0,0.0
383,P2_zero_shot_def,llama_3.3_70b,matched,Whether a government postal service can engage in these kinds of negotiations deserves serious study.,There is serious study needed to check.,government,entailment,entailment,entailment,118.0,4.0,122.0,0.0
384,P2_zero_shot_def,llama_3.3_70b,matched,Funchal's central area boasts the best variety of shops and local products on the island.,Funchal has great shops because it is a giant ski resort.,travel,neutral,contradiction,contradiction,127.0,4.0,131.0,0.0
